vru+line,date,q_start,q_exit,q_time,ser_start,ser_exit,ser_time,server,caja
AA0216,991201,0:00:00,0:00:00,0,7:01:48,7:08:31,403,Z2ARIE,1
AA0216,991201,0:00:00,0:00:00,0,7:54:09,7:56:44,155,Z2ARIE,1
AA0216,991201,0:00:00,0:00:00,0,8:37:56,8:39:01,65,Z2ARIE,1
AA0216,991201,9:14:13,9:14:38,25,9:14:37,9:21:18,401,Z2ARIE,1
AA0216,991201,0:00:00,0:00:00,0,9:23:35,9:26:15,160,Z2ARIE,1
AA0216,991201,9:29:11,9:34:43,332,9:34:42,9:36:08,86,Z2ARIE,1
AA0216,991201,0:00:00,0:00:00,0,9:45:40,9:47:19,99,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,9:51:05,9:53:48,163,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,9:57:59,9:59:33,94,Z2SPIEGEL,1
AA0216,991201,9:58:33,9:59:21,48,9:59:21,10:55:34,3373,Z2NIRIT,2
AA0216,991201,0:00:00,0:00:00,0,10:22:09,10:35:52,823,Z2SPIEGEL,2
AA0216,991201,0:00:00,0:00:00,0,11:17:29,11:18:02,33,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,11:28:07,11:29:38,91,Z2NIRIT,1
AA0216,991201,0:00:00,0:00:00,0,11:41:16,11:59:12,1076,Z2NIRIT,1
AA0216,991201,11:52:16,11:59:05,409,11:59:04,12:00:22,78,Z2SPIEGEL,2
AA0216,991201,0:00:00,0:00:00,0,12:19:39,12:32:11,752,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,12:39:18,12:40:51,93,Z2NIRIT,1
AA0216,991201,0:00:00,0:00:00,0,12:47:13,12:48:29,76,Z2NIRIT,1
AA0216,991201,0:00:00,0:00:00,0,13:24:14,13:35:00,646,Z2NIRIT,1
AA0216,991201,0:00:00,0:00:00,0,13:44:34,13:50:45,371,Z2SPIEGEL,1
AA0216,991201,13:49:19,13:50:26,67,13:50:26,13:51:27,61,Z2NIRIT,2
AA0216,991201,0:00:00,0:00:00,0,13:59:06,14:12:25,799,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,14:10:11,14:11:21,70,Z2NIRIT,2
AA0216,991201,0:00:00,0:00:00,0,14:48:22,14:52:48,266,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,15:06:18,15:07:41,83,Z2NIRIT,1
AA0216,991201,0:00:00,0:00:00,0,16:17:10,16:19:36,146,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,16:22:08,16:23:12,64,Z2SPIEGEL,1
AA0216,991201,0:00:00,0:00:00,0,16:33:35,17:05:06,1891,Z2NIRIT,1
AA0216,991201,0:00:00,0:00:00,0,17:48:23,17:57:29,546,Z2ELINOR,1
AA0216,991201,17:50:40,17:57:35,415,17:57:34,18:00:42,188,Z2ELINOR,1
AA0216,991201,0:00:00,0:00:00,0,18:04:21,18:06:38,137,Z2NIRIT,1
AA0216,991201,18:14:20,18:15:38,78,18:15:37,18:38:29,1372,Z2NIRIT,1
AA0216,991201,18:31:07,18:32:25,78,18:32:24,18:35:23,179,Z2ELINOR,2
AA0216,991201,18:54:24,18:59:38,314,18:59:37,19:06:58,441,Z2EYAL,1
AA0216,991201,18:59:59,19:07:03,424,19:07:02,19:17:08,606,Z2EYAL,1
AA0216,991201,19:17:02,19:17:13,11,19:17:12,19:25:54,522,Z2EYAL,1
AA0216,991201,19:18:28,19:25:59,451,19:25:58,19:51:13,1515,Z2EYAL,1
AA0216,991201,19:47:42,19:53:02,320,19:53:01,19:54:32,91,Z2ELINOR,1
AA0216,991201,20:03:06,20:11:58,532,20:11:57,20:14:21,144,Z2ELINOR,1
AA0216,991201,20:24:09,20:26:57,168,20:26:57,20:28:31,94,Z2ELINOR,1
AA0216,991201,20:49:40,20:51:12,92,20:51:11,20:52:24,73,Z2EYAL,1
AA0216,991201,0:00:00,0:00:00,0,21:02:54,21:03:34,40,Z2ELINOR,1
AA0216,991201,21:10:24,21:10:41,17,21:10:40,21:45:19,2079,Z2ELINOR,1
AA0216,991201,21:23:16,21:31:51,515,21:31:51,21:48:53,1022,Z2EYAL,2
AA0216,991201,21:51:29,21:53:00,91,21:53:00,22:00:07,427,Z2ELINOR,1
AA0216,991201,0:00:00,0:00:00,0,22:15:31,22:16:39,68,Z2ELINOR,1
AA0216,991201,22:23:58,22:24:02,4,22:24:02,22:29:05,303,Z2EYAL,1
AA0216,991201,0:00:00,0:00:00,0,22:39:31,22:45:57,386,Z2ELINOR,1
AA0216,991201,23:06:32,23:07:03,31,23:07:03,23:07:50,47,Z2EYAL,1
AA0216,991201,0:00:00,0:00:00,0,23:45:38,23:50:27,289,Z2ELINOR,1
AA0216,991202,0:00:00,0:00:00,0,8:32:01,9:10:27,2306,Z2OFERZ,1
AA0216,991202,0:00:00,0:00:00,0,9:13:22,9:38:42,1520,Z2OFERZ,1
AA0216,991202,9:43:35,9:44:09,34,9:44:08,10:12:40,1712,Z2OFERZ,1
AA0216,991202,10:00:48,10:03:09,141,10:03:09,10:07:48,279,Z2LIOR,2
AA0216,991202,0:00:00,0:00:00,0,10:10:03,10:15:24,321,Z2LIOR,2
AA0216,991202,0:00:00,0:00:00,0,10:16:38,10:25:32,534,Z2OFERZ,1
AA0216,991202,0:00:00,0:00:00,0,10:45:20,10:46:54,94,Z2OFERZ,1
AA0216,991202,10:58:05,11:02:22,257,11:02:22,11:13:07,645,Z2OFERZ,1
AA0216,991202,0:00:00,0:00:00,0,11:19:23,11:53:07,2024,Z2OFERZ,1
AA0216,991202,11:26:31,11:27:58,87,11:27:57,11:41:45,828,Z2LIOR,2
AA0216,991202,11:48:06,11:53:27,321,11:53:26,12:01:11,465,Z2OFERZ,1
AA0216,991202,12:01:42,12:04:04,142,12:04:03,12:06:37,154,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,12:56:16,12:58:16,120,Z2EYAL,1
AA0216,991202,13:09:09,13:13:31,262,13:13:30,13:21:22,472,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,13:24:20,13:32:48,508,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,13:45:21,13:50:50,329,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,14:34:28,14:54:01,1173,Z2OFERZ,1
AA0216,991202,0:00:00,0:00:00,0,15:09:00,15:12:00,180,Z2LIOR,1
AA0216,991202,0:00:00,0:00:00,0,15:15:25,15:16:21,56,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,15:20:59,15:22:35,96,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,15:29:12,15:30:07,55,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,15:57:44,16:10:23,759,Z2LIOR,1
AA0216,991202,16:07:33,16:07:55,22,16:07:54,16:08:27,33,Z2EYAL,2
AA0216,991202,0:00:00,0:00:00,0,16:27:29,16:41:28,839,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,16:41:28,17:07:51,1583,Z2NIRIT,1
AA0216,991202,16:48:19,16:49:16,57,16:49:14,17:08:05,1131,Z2EYAL,2
AA0216,991202,0:00:00,0:00:00,0,17:17:55,17:26:45,530,Z2NIRIT,1
AA0216,991202,0:00:00,0:00:00,0,18:13:10,18:21:31,501,Z2NIRIT,1
AA0216,991202,0:00:00,0:00:00,0,19:01:52,19:11:06,554,Z2ARIE,1
AA0216,991202,0:00:00,0:00:00,0,19:35:40,19:35:54,14,Z2EYAL,1
AA0216,991202,0:00:00,0:00:00,0,19:38:45,19:40:53,128,Z2NIRIT,1
AA0216,991202,0:00:00,0:00:00,0,19:44:22,19:44:38,16,Z2NIRIT,1
AA0216,991202,0:00:00,0:00:00,0,19:46:34,19:51:11,277,Z2NIRIT,1
AA0216,991202,20:03:09,20:04:07,58,20:04:06,20:10:24,378,Z2NIRIT,1
AA0216,991202,20:24:29,20:25:41,72,20:25:41,20:54:59,1758,Z2NIRIT,1
AA0216,991202,20:33:52,20:46:14,742,20:46:13,20:47:06,53,GELBER,2
AA0216,991202,21:00:50,21:01:45,55,21:01:45,21:03:11,86,Z2ARIE,1
AA0216,991202,0:00:00,0:00:00,0,22:02:24,22:04:12,108,Z2NIRIT,1
AA0216,991202,22:09:34,22:11:44,130,22:11:43,22:12:24,41,GELBER,1
AA0216,991202,22:23:52,22:24:20,28,22:24:20,22:27:31,191,Z2NIRIT,1
AA0216,991202,22:36:30,22:39:15,165,22:39:14,22:40:06,52,GELBER,1
AA0216,991202,22:43:46,22:46:28,162,22:46:28,22:53:08,400,Z2NIRIT,1
AA0216,991202,22:56:34,22:58:01,87,22:58:00,23:03:50,350,Z2NIRIT,1
AA0216,991203,0:00:00,0:00:00,0,7:12:25,7:15:13,168,Z2LIOR,1
AA0216,991203,0:00:00,0:00:00,0,8:27:53,8:28:25,32,Z2LIOR,1
AA0216,991203,0:00:00,0:00:00,0,8:37:56,8:42:40,284,Z2ELINOR,1
AA0216,991203,8:41:04,8:42:47,103,8:42:46,8:52:01,555,Z2OFERZ,1
AA0216,991203,0:00:00,0:00:00,0,8:47:18,8:48:57,99,Z2ELINOR,2
AA0216,991203,0:00:00,0:00:00,0,8:56:26,9:01:03,277,Z2ELINOR,1
AA0216,991203,9:06:32,9:08:03,91,9:08:03,9:11:33,210,Z2ELINOR,1
AA0216,991203,0:00:00,0:00:00,0,10:18:08,10:19:33,85,Z2OFERZ,1
AA0216,991203,0:00:00,0:00:00,0,10:20:03,10:22:32,149,Z2ELINOR,1
AA0216,991203,0:00:00,0:00:00,0,10:31:09,10:46:23,914,Z2ELINOR,1
AA0216,991203,10:41:10,10:42:31,81,10:42:30,10:43:51,81,Z2OFERZ,2
AA0216,991203,0:00:00,0:00:00,0,10:51:37,10:51:55,18,Z2LIOR,1
AA0216,991203,10:52:26,10:52:39,13,10:52:38,10:58:01,323,Z2LIOR,1
AA0216,991203,10:57:49,10:58:52,63,10:58:51,11:01:03,132,Z2LIOR,1
AA0216,991203,11:13:28,11:14:58,90,11:14:57,11:24:29,572,Z2LIOR,1
AA0216,991203,11:19:20,11:20:04,44,11:20:03,11:20:57,54,Z2OFERZ,2
AA0216,991203,0:00:00,0:00:00,0,11:22:29,11:25:57,208,Z2ELINOR,2
AA0216,991203,11:24:58,11:26:04,66,11:26:03,11:28:47,164,Z2ELINOR,1
AA0216,991203,0:00:00,0:00:00,0,11:49:37,11:51:27,110,Z2LIOR,1
AA0216,991203,0:00:00,0:00:00,0,12:10:04,12:12:23,139,Z2LIOR,1
AA0216,991203,0:00:00,0:00:00,0,12:29:15,12:29:39,24,Z2OFERZ,1
AA0216,991203,0:00:00,0:00:00,0,13:31:44,13:36:00,256,Z2OFERZ,1
AA0216,991203,0:00:00,0:00:00,0,13:38:02,13:39:41,99,Z2LIOR,1
AA0216,991203,0:00:00,0:00:00,0,13:47:48,13:52:37,289,Z2ELINOR,1
AA0216,991203,0:00:00,0:00:00,0,13:57:17,14:00:12,175,Z2LIOR,1
AA0216,991204,0:00:00,0:00:00,0,18:58:37,19:03:48,311,Z2EYAL,1
AA0216,991204,0:00:00,0:00:00,0,20:01:08,20:09:33,505,Z2ELINOR,1
AA0216,991204,0:00:00,0:00:00,0,20:31:14,20:36:59,345,Z2EYAL,1
AA0216,991204,0:00:00,0:00:00,0,21:15:19,21:22:18,419,Z2ELINOR,1
AA0216,991204,0:00:00,0:00:00,0,21:35:33,21:36:37,64,Z2EYAL,1
AA0216,991204,0:00:00,0:00:00,0,22:14:21,22:17:39,198,Z2ELINOR,1
AA0216,991204,0:00:00,0:00:00,0,22:34:09,22:34:36,27,Z2ELINOR,1
AA0216,991204,0:00:00,0:00:00,0,22:46:43,22:47:52,69,Z2ELINOR,1
AA0216,991204,0:00:00,0:00:00,0,23:24:23,23:30:27,364,Z2ELINOR,1
AA0216,991204,0:00:00,0:00:00,0,23:56:22,23:59:36,194,Z2ELINOR,1
AA0216,991205,0:00:00,0:00:00,0,8:12:57,8:13:15,18,Z2ARIE,1
AA0216,991205,0:00:00,0:00:00,0,8:55:24,8:56:39,75,ROTH,1
AA0216,991205,0:00:00,0:00:00,0,9:24:51,10:11:40,2809,Z2LIOR,1
AA0216,991205,9:31:57,9:32:03,6,9:32:02,9:34:19,137,Z2ARIE,2
AA0216,991205,9:36:25,9:40:37,252,9:40:36,9:42:47,131,Z2ARIE,2
AA0216,991205,0:00:00,0:00:00,0,9:53:59,9:55:37,98,Z2ARIE,2
AA0216,991205,0:00:00,0:00:00,0,10:21:57,10:26:59,302,Z2ARIE,1
AA0216,991205,0:00:00,0:00:00,0,10:31:40,10:33:11,91,Z2ARIE,1
AA0216,991205,0:00:00,0:00:00,0,10:40:29,10:44:48,259,Z2ARIE,1
AA0216,991205,0:00:00,0:00:00,0,10:57:14,10:59:34,140,Z2ARIE,1
AA0216,991205,0:00:00,0:00:00,0,11:13:38,11:17:57,259,Z2ARIE,1
AA0216,991205,0:00:00,0:00:00,0,11:29:50,11:35:59,369,Z2ARIE,1
AA0216,991205,11:44:28,11:54:50,622,11:54:48,11:57:40,172,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,12:10:01,12:32:46,1365,Z2LIOR,1
AA0216,991205,0:00:00,0:00:00,0,12:24:52,12:27:34,162,Z2EYAL,2
AA0216,991205,0:00:00,0:00:00,0,12:53:20,12:55:59,159,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,12:56:13,13:01:36,323,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,13:03:24,13:04:13,49,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,13:13:45,13:14:34,49,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,13:34:45,13:40:31,346,Z2EYAL,1
AA0216,991205,13:49:22,13:49:26,4,13:49:25,13:55:08,343,Z2LIOR,1
AA0216,991205,0:00:00,0:00:00,0,14:00:07,14:01:20,73,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,14:14:02,14:17:56,234,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,14:24:53,14:28:20,207,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,14:35:37,14:41:20,343,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,14:47:47,14:53:50,363,Z2EYAL,1
AA0216,991205,14:57:33,15:03:24,351,15:03:23,15:06:32,189,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,15:07:19,15:09:18,119,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,15:12:52,15:13:31,39,Z2LIOR,1
AA0216,991205,15:32:23,15:33:26,63,15:33:25,15:36:04,159,Z2LIOR,1
AA0216,991205,0:00:00,0:00:00,0,15:50:54,16:26:07,2113,Z2LIOR,1
AA0216,991205,0:00:00,0:00:00,0,16:35:34,16:44:14,520,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,16:49:15,16:57:13,478,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,17:36:20,17:38:23,123,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,17:50:55,17:52:37,102,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,18:02:09,18:07:40,331,Z2OFERZ,1
AA0216,991205,0:00:00,0:00:00,0,18:17:04,18:20:59,235,Z2NIRIT,1
AA0216,991205,0:00:00,0:00:00,0,18:30:16,18:32:42,146,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,18:41:30,18:48:21,411,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,19:00:52,19:02:59,127,Z2EYAL,1
AA0216,991205,0:00:00,0:00:00,0,19:06:35,19:10:57,262,Z2OFERZ,1
AA0216,991205,0:00:00,0:00:00,0,19:38:28,19:45:21,413,Z2OFERZ,1
AA0216,991205,0:00:00,0:00:00,0,20:48:00,21:00:37,757,Z2OFERZ,1
AA0216,991205,21:17:49,21:18:49,60,21:18:49,21:20:35,106,Z2NIRIT,1
AA0216,991205,0:00:00,0:00:00,0,21:50:53,21:58:10,437,Z2OFERZ,1
AA0216,991205,0:00:00,0:00:00,0,22:02:58,22:08:27,329,Z2OFERZ,1
AA0216,991205,0:00:00,0:00:00,0,22:09:47,22:21:50,723,Z2NIRIT,1
AA0216,991205,22:14:37,22:15:41,64,22:15:41,22:17:20,99,GELBER,2
AA0216,991205,0:00:00,0:00:00,0,22:29:43,22:34:51,308,Z2NIRIT,1
AA0216,991205,22:41:47,22:41:55,8,22:41:54,22:43:49,115,Z2NIRIT,1
AA0216,991205,0:00:00,0:00:00,0,22:53:40,22:54:45,65,Z2OFERZ,1
AA0216,991205,22:55:50,23:01:00,310,23:00:59,23:09:38,519,Z2OFERZ,1
AA0216,991205,0:00:00,0:00:00,0,23:24:54,23:33:55,541,Z2NIRIT,1
AA0216,991205,0:00:00,0:00:00,0,23:37:01,23:40:31,210,Z2NIRIT,1
AA0216,991206,0:00:00,0:00:00,0,8:22:15,8:23:27,72,Z2ARIE,1
AA0216,991206,8:36:04,8:36:30,26,8:36:30,8:39:44,194,Z2ARIE,1
AA0216,991206,0:00:00,0:00:00,0,9:16:52,9:18:27,95,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,9:30:25,9:39:52,567,Z2ARIE,1
AA0216,991206,0:00:00,0:00:00,0,9:38:30,9:45:15,405,Z2SPIEGEL,2
AA0216,991206,9:44:50,9:45:05,15,9:45:04,10:01:47,1003,Z2ARIE,2
AA0216,991206,9:50:40,9:51:52,72,9:51:51,9:53:37,106,Z2SPIEGEL,2
AA0216,991206,0:00:00,0:00:00,0,9:57:23,10:38:38,2475,Z2SPIEGEL,2
AA0216,991206,10:01:17,10:01:53,36,10:01:51,10:03:11,80,Z2ARIE,2
AA0216,991206,10:16:39,10:18:05,86,10:18:05,10:19:09,64,Z2ARIE,2
AA0216,991206,0:00:00,0:00:00,0,10:45:06,10:51:02,356,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,10:53:21,10:58:03,282,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,11:23:10,11:29:16,366,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,11:37:33,11:49:50,737,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,11:54:23,11:56:47,144,Z2ARIE,1
AA0216,991206,12:02:14,12:02:28,14,12:02:27,12:05:13,166,Z2ARIE,1
AA0216,991206,0:00:00,0:00:00,0,12:05:45,12:08:14,149,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,12:21:10,12:23:14,124,Z2SPIEGEL,1
AA0216,991206,0:00:00,0:00:00,0,12:30:27,12:34:07,220,Z2SPIEGEL,1
AA0216,991206,12:32:50,12:43:32,642,12:43:31,13:02:50,1159,Z2ARIE,1
AA0216,991206,12:54:39,12:56:49,130,12:56:48,13:15:48,1140,Z2SPIEGEL,2
AA0216,991206,13:15:05,13:16:01,56,13:16:00,13:17:21,81,Z2SPIEGEL,1
AA0216,991206,13:33:30,13:34:18,48,13:34:17,13:38:55,278,Z2ARIE,1
AA0216,991206,0:00:00,0:00:00,0,13:42:45,13:54:12,687,Z2SPIEGEL,1
AA0216,991206,13:51:56,13:53:18,82,13:53:17,13:55:12,115,Z2ARIE,2
AA0216,991206,0:00:00,0:00:00,0,14:15:19,14:16:18,59,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,14:20:49,14:21:49,60,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,14:42:59,15:26:06,2587,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,14:54:21,14:58:58,277,Z2SPIEGEL,2
AA0216,991206,15:19:10,15:19:27,17,15:19:26,15:20:06,40,Z2ARIE,2
AA0216,991206,15:33:09,15:34:02,53,15:34:01,15:43:12,551,Z2ARIE,1
AA0216,991206,0:00:00,0:00:00,0,15:46:48,15:58:27,699,Z2ARIE,1
AA0216,991206,0:00:00,0:00:00,0,15:55:16,16:01:59,403,Z2ELINOR,2
AA0216,991206,0:00:00,0:00:00,0,16:05:04,16:23:32,1108,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,16:12:39,16:14:36,117,Z2EYAL,2
AA0216,991206,0:00:00,0:00:00,0,16:22:53,16:27:13,260,Z2EYAL,2
AA0216,991206,0:00:00,0:00:00,0,16:28:25,16:40:44,739,Z2EYAL,1
AA0216,991206,16:34:39,16:38:49,250,16:38:48,16:40:31,103,Z2ELINOR,2
AA0216,991206,0:00:00,0:00:00,0,16:58:33,17:00:01,88,Z2EYAL,1
AA0216,991206,17:06:49,17:08:52,123,17:08:51,17:29:26,1235,Z2OFERZ,1
AA0216,991206,0:00:00,0:00:00,0,17:13:02,17:36:42,1420,Z2ELINOR,2
AA0216,991206,17:23:35,17:24:47,72,17:24:45,17:25:12,27,GELBER,3
AA0216,991206,0:00:00,0:00:00,0,17:43:51,17:51:52,481,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,18:46:11,18:48:22,131,Z2OFERZ,1
AA0216,991206,0:00:00,0:00:00,0,19:22:01,19:25:24,203,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,19:33:22,19:39:50,388,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,19:47:05,19:53:08,363,Z2OFERZ,1
AA0216,991206,0:00:00,0:00:00,0,20:10:35,20:14:30,235,Z2EYAL,1
AA0216,991206,0:00:00,0:00:00,0,20:18:09,20:18:40,31,Z2ELINOR,1
AA0216,991206,0:00:00,0:00:00,0,20:54:49,21:02:48,479,Z2OFERZ,1
AA0216,991206,21:01:13,21:01:35,22,21:01:34,21:03:42,128,Z2EYAL,2
AA0216,991206,0:00:00,0:00:00,0,21:15:14,21:17:38,144,Z2EYAL,1
AA0216,991206,0:00:00,0:00:00,0,21:35:12,21:44:08,536,Z2OFERZ,1
AA0216,991206,0:00:00,0:00:00,0,21:42:06,21:49:09,423,Z2EYAL,2
AA0216,991206,21:47:33,21:49:13,100,21:49:13,21:52:15,182,Z2EYAL,1
AA0216,991206,21:50:16,21:52:10,114,21:52:09,21:55:17,188,Z2OFERZ,2
AA0216,991206,21:54:45,21:55:26,41,21:55:25,21:57:42,137,Z2EYAL,1
AA0216,991206,21:59:29,22:02:49,200,22:02:48,22:05:05,137,Z2EYAL,1
AA0216,991206,22:03:35,22:06:21,166,22:06:20,22:14:21,481,Z2EYAL,1
AA0216,991206,0:00:00,0:00:00,0,22:30:02,22:33:10,188,Z2EYAL,1
AA0216,991206,0:00:00,0:00:00,0,22:42:47,22:44:58,131,Z2EYAL,1
AA0216,991206,0:00:00,0:00:00,0,23:20:36,23:24:11,215,Z2OFERZ,1
AA0216,991207,0:00:00,0:00:00,0,8:00:11,8:02:17,126,Z2SPIEGEL,1
AA0216,991207,0:00:00,0:00:00,0,8:28:18,8:39:32,674,Z2SPIEGEL,1
AA0216,991207,8:39:24,8:39:38,14,8:39:37,8:40:04,27,Z2SPIEGEL,1
AA0216,991207,0:00:00,0:00:00,0,8:51:50,9:09:42,1072,Z2SPIEGEL,1
AA0216,991207,9:02:51,9:03:24,33,9:03:23,9:05:32,129,Z2EYAL,2
AA0216,991207,0:00:00,0:00:00,0,9:10:33,9:11:03,30,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,9:23:56,9:26:16,140,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,9:58:28,9:59:45,77,Z2EYAL,1
AA0216,991207,10:08:04,10:10:27,143,10:10:26,10:12:59,153,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,10:13:23,10:24:39,676,Z2EYAL,1
AA0216,991207,10:26:36,10:26:46,10,10:26:46,10:29:39,173,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,10:41:53,10:43:20,87,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,10:49:08,10:51:08,120,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,11:17:37,11:22:20,283,Z2EYAL,1
AA0216,991207,11:33:23,11:48:08,885,11:48:07,11:50:36,149,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,11:58:56,12:05:00,364,Z2EYAL,1
AA0216,991207,12:55:40,12:58:11,151,12:58:10,12:58:30,20,Z2EYAL,1
AA0216,991207,13:21:01,13:27:57,416,13:27:57,13:29:02,65,Z2EYAL,1
AA0216,991207,13:29:08,13:31:06,118,13:31:05,13:44:28,803,Z2EYAL,1
AA0216,991207,13:42:31,13:44:25,114,13:44:24,13:45:07,43,DORIT,2
AA0216,991207,0:00:00,0:00:00,0,14:09:58,14:20:21,623,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,14:24:55,14:27:54,179,Z2EYAL,1
AA0216,991207,14:41:27,14:43:17,110,14:43:16,14:43:47,31,DORIT,1
AA0216,991207,14:48:04,14:48:17,13,14:48:16,14:49:14,58,DORIT,1
AA0216,991207,0:00:00,0:00:00,0,15:33:29,15:34:50,81,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,15:38:41,15:42:31,230,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,16:12:53,16:15:42,169,Z2EYAL,1
AA0216,991207,0:00:00,0:00:00,0,16:44:22,16:46:34,132,Z2EYAL,1
AA0216,991207,16:55:36,16:55:52,16,16:55:52,16:56:54,62,Z2NIRIT,1
AA0216,991207,0:00:00,0:00:00,0,18:05:01,18:05:40,39,Z2NIRIT,1
AA0216,991207,18:32:49,18:46:16,807,18:46:15,18:52:33,378,Z2NIRIT,1
AA0216,991207,18:49:11,18:51:56,165,18:51:55,19:08:11,976,Z2ARIE,2
AA0216,991207,18:59:03,19:03:15,252,19:03:14,19:05:11,117,Z2NIRIT,2
AA0216,991207,0:00:00,0:00:00,0,19:49:00,19:50:46,106,Z2NIRIT,1
AA0216,991207,0:00:00,0:00:00,0,20:03:09,20:20:10,1021,Z2NIRIT,1
AA0216,991207,0:00:00,0:00:00,0,20:22:13,20:29:14,421,Z2NIRIT,1
AA0216,991207,20:35:45,20:40:51,306,20:40:50,21:15:40,2090,Z2NIRIT,1
AA0216,991207,20:52:17,21:02:00,583,21:02:00,21:06:17,257,Z2ARIE,2
AA0216,991207,0:00:00,0:00:00,0,22:09:02,22:11:18,136,Z2NIRIT,1
AA0216,991207,0:00:00,0:00:00,0,22:27:57,22:32:06,249,Z2NIRIT,1
AA0216,991207,0:00:00,0:00:00,0,22:52:37,22:59:32,415,Z2NIRIT,1
AA0216,991207,0:00:00,0:00:00,0,23:08:15,23:18:39,624,Z2ARIE,1
AA0216,991207,23:31:18,23:44:22,784,23:44:22,23:56:13,711,Z2ARIE,1
AA0216,991207,23:47:13,23:56:17,544,23:56:17,23:58:58,161,Z2ARIE,1
AA0216,991208,0:00:00,0:00:00,0,8:25:46,8:31:15,329,Z2SPIEGEL,1
AA0216,991208,0:00:00,0:00:00,0,9:13:04,9:21:28,504,Z2NIRIT,1
AA0216,991208,0:00:00,0:00:00,0,9:27:32,9:31:08,216,Z2NIRIT,1
AA0216,991208,9:30:50,9:31:14,24,9:31:13,9:45:54,881,Z2NIRIT,1
AA0216,991208,0:00:00,0:00:00,0,9:48:55,9:58:02,547,Z2NIRIT,1
AA0216,991208,0:00:00,0:00:00,0,10:00:25,10:01:04,39,Z2NIRIT,1
AA0216,991208,10:22:03,10:22:28,25,10:22:02,10:30:22,500,Z2SPIEGEL,1
AA0216,991208,10:33:01,10:37:04,243,10:37:04,10:43:23,379,Z2SPIEGEL,1
AA0216,991208,10:45:21,10:45:49,28,10:45:48,11:07:25,1297,Z2SPIEGEL,1
AA0216,991208,0:00:00,0:00:00,0,10:56:47,10:57:13,26,Z2NIRIT,2
